doc_title,source_url,jurisdiction,doc_date,doc_summary,tag1,tag2,tag3
"Committee of the Whole Recommendations to Council March 19, 2024.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6216,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6216,escribe,ladysmith-archive,public-registry
2024.03.12 CoW Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6217,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6217,escribe,ladysmith-archive,public-registry
SSMUH presentation.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6218,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6218,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Mar19_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6222,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6222,escribe,ladysmith-archive,public-registry
Appropriate Behaviour Policy Code of Conduct Update.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6223,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6223,escribe,ladysmith-archive,public-registry
Attachment A - Code of Conduct.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6224,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6224,escribe,ladysmith-archive,public-registry
Attachment B - Code of Conduct.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6225,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6225,escribe,ladysmith-archive,public-registry
Attachment C - Code of Conduct.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6226,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6226,escribe,ladysmith-archive,public-registry
2023.04.02_Parking_Study.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6227,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6227,escribe,ladysmith-archive,public-registry
2024.03.19 Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6228,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6228,escribe,ladysmith-archive,public-registry
2024.03.20 PRCAC Minutes DRAFT.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6229,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6229,escribe,ladysmith-archive,public-registry
Utility Kiosk Wrap Design and Location.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6230,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6230,escribe,ladysmith-archive,public-registry
ATTACHMENT A - TOL Map for Utility Boxes with photos.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6231,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6231,escribe,ladysmith-archive,public-registry
ATTACHMENT B - F.O. Kiosk Design Option.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6232,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6232,escribe,ladysmith-archive,public-registry
2024.04.02 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6233,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6233,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr02_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6237,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6237,escribe,ladysmith-archive,public-registry
2024.04.16 Island Good Days_June 3-9 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6238,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6238,escribe,ladysmith-archive,public-registry
2024.04.02 Council minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6239,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6239,escribe,ladysmith-archive,public-registry
2024.04.16 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6240,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6240,escribe,ladysmith-archive,public-registry
2023 Financial Statements - Draft.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6241,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6241,escribe,ladysmith-archive,public-registry
2024.01.24 AAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6242,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6242,escribe,ladysmith-archive,public-registry
Heart of the Hub Phase 2 Construction Project Management Tender Results.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6243,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6243,escribe,ladysmith-archive,public-registry
2024.05.17 International Day Against Homophobia and Transphobia_Proclamation.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6244,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6244,escribe,ladysmith-archive,public-registry
"2024.05.06 Safety and Health Week_May 6-11, 2024.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6245,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6245,escribe,ladysmith-archive,public-registry
2024.04.03 AAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6246,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6246,escribe,ladysmith-archive,public-registry
2024.04.16 SR DVP 24-03 and DP 24-04 1120 2nd Ave.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6247,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6247,escribe,ladysmith-archive,public-registry
Attachment A - DVP 3090-24-03.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6248,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6248,escribe,ladysmith-archive,public-registry
Attachment B - DP 3090-24-04.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6249,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6249,escribe,ladysmith-archive,public-registry
Attachment C - Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6250,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6250,escribe,ladysmith-archive,public-registry
Attachment D - Rationale Letter_redacted.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6251,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6251,escribe,ladysmith-archive,public-registry
b. 2024.04.03 DRAFT CPAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6252,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6252,escribe,ladysmith-archive,public-registry
2024 Property Tax bylaws.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6253,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6253,escribe,ladysmith-archive,public-registry
2175 2024 Tax Rates.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6254,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6254,escribe,ladysmith-archive,public-registry
2176 2024 Sewer Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6255,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6255,escribe,ladysmith-archive,public-registry
2177 2024 Water Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6256,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6256,escribe,ladysmith-archive,public-registry
Video Surveillance of Civic Property Policy.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6257,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6257,escribe,ladysmith-archive,public-registry
ATTACH A_14 7010 B Video Surveillance.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6258,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6258,escribe,ladysmith-archive,public-registry
ATTACH B_Release form.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6259,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6259,escribe,ladysmith-archive,public-registry
ATTACH C_Confidentiality Form.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6260,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6260,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_Apr16_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6264,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6264,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_May07_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6329,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6329,escribe,ladysmith-archive,public-registry
2024.04.15 National Public Works Week_May 19-25.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6330,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6330,escribe,ladysmith-archive,public-registry
2024.04.16 Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6331,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6331,escribe,ladysmith-archive,public-registry
2024.05.07 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6332,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6332,escribe,ladysmith-archive,public-registry
2024  Golf Tournament Sponsorship for Town of Ladysmith.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6333,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6333,escribe,ladysmith-archive,public-registry
SPONSOR PACKAGES 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6334,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6334,escribe,ladysmith-archive,public-registry
Rocky Creek - Request for Name Approval.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6335,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6335,escribe,ladysmith-archive,public-registry
Canoe Cooperative Procurement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6336,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6336,escribe,ladysmith-archive,public-registry
2175 2024 Tax Rates.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6337,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6337,escribe,ladysmith-archive,public-registry
2176 2024 Sewer Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6338,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6338,escribe,ladysmith-archive,public-registry
2177 2024 Water Parcel Tax.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6339,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6339,escribe,ladysmith-archive,public-registry
2023_08_01_SR_RZ_22-07.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6340,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6340,escribe,ladysmith-archive,public-registry
A-SP_Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6341,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6341,escribe,ladysmith-archive,public-registry
B-Bylaw_2170.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6342,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6342,escribe,ladysmith-archive,public-registry
C-Bylaw_2171.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6343,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6343,escribe,ladysmith-archive,public-registry
D-CA6857592.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6344,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6344,escribe,ladysmith-archive,public-registry
E-Concepts.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6345,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6345,escribe,ladysmith-archive,public-registry
F-BCT_Resp.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6346,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6346,escribe,ladysmith-archive,public-registry
G-Traffic Memo.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6347,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6347,escribe,ladysmith-archive,public-registry
H-Wildfire.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6348,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6348,escribe,ladysmith-archive,public-registry
I-Biologist_Rep.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6349,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6349,escribe,ladysmith-archive,public-registry
J-NIM_Report.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6350,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6350,escribe,ladysmith-archive,public-registry
K-Public_submissions.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6351,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6351,escribe,ladysmith-archive,public-registry
Increase to Pavement Budget.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6352,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6352,escribe,ladysmith-archive,public-registry
Mosaic Emergency Road Use Agreement.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6353,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6353,escribe,ladysmith-archive,public-registry
Road Use Agreement Ladysmith.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6354,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6354,escribe,ladysmith-archive,public-registry
RUA-Amendment-TW; Town of Ladysmith; Contract 8545 (1).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6355,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6355,escribe,ladysmith-archive,public-registry
Stocking Supply Main Consultant Award.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6356,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6356,escribe,ladysmith-archive,public-registry
ToL council delegation rev 1 20240507.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6357,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6357,escribe,ladysmith-archive,public-registry
Alternative Approval Process Confirmation - New City Hall.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6361,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6361,escribe,ladysmith-archive,public-registry
ATTACH A 2024.01.09 SR AAP Buller Street Revitalization Project.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6362,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6362,escribe,ladysmith-archive,public-registry
ATTACH B 2024 _AAP_City Hall_Elector Response Form.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6363,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6363,escribe,ladysmith-archive,public-registry
ATTACH C 2024_AAP_New City Hall_Notice 1_DATE.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6364,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6364,escribe,ladysmith-archive,public-registry
ATTACH D 2024_AAP_New City Hall_Notice 2_DATE.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6365,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6365,escribe,ladysmith-archive,public-registry
ATTACH E Determination of Estimated Eligible Electors - AAP CITY HALL.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6366,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6366,escribe,ladysmith-archive,public-registry
2024.05.14_SR_SSMUH_ext.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6367,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6367,escribe,ladysmith-archive,public-registry
Attach_A_Policy_Man.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6368,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6368,escribe,ladysmith-archive,public-registry
Attach_B_Bulletin.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6369,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6369,escribe,ladysmith-archive,public-registry
Attach-C_San_Rep.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6370,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6370,escribe,ladysmith-archive,public-registry
Attach-D_Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6371,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6371,escribe,ladysmith-archive,public-registry
Agenda Package - Special Council Meeting_May14_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6375,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6375,escribe,ladysmith-archive,public-registry
20240416135953405.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6376,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6376,escribe,ladysmith-archive,public-registry
2023.05.19ltr to OLSEN RCMP.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6377,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6377,escribe,ladysmith-archive,public-registry
2024.03.12 CoW Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6378,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6378,escribe,ladysmith-archive,public-registry
2024.04.30 Building Permit Summary Annotated.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6379,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6379,escribe,ladysmith-archive,public-registry
03 March 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6380,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6380,escribe,ladysmith-archive,public-registry
04 April 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6381,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6381,escribe,ladysmith-archive,public-registry
2024.05.14 SR Proposed Animal Control Bylaw to Allow Backyard Poultry and Goat Vegetation Management.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6382,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6382,escribe,ladysmith-archive,public-registry
Attachment A - Draft Animal Control Bylaw reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6383,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6383,escribe,ladysmith-archive,public-registry
Attachment B - Backyard Poultry Exclusions Areas.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6384,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6384,escribe,ladysmith-archive,public-registry
Attachment C - Goat Photos reduced.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6385,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6385,escribe,ladysmith-archive,public-registry
2024 Q1 (Jan - Mar) Financial Update.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6386,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6386,escribe,ladysmith-archive,public-registry
A - Stmt of Ops.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6387,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6387,escribe,ladysmith-archive,public-registry
B - Stmt of Financial Position.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6388,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6388,escribe,ladysmith-archive,public-registry
C - AP Vendors to Mar 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6389,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6389,escribe,ladysmith-archive,public-registry
D- Capital.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6390,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6390,escribe,ladysmith-archive,public-registry
E - Reserves.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6391,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6391,escribe,ladysmith-archive,public-registry
Strategic Priorities Update - May 2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6392,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6392,escribe,ladysmith-archive,public-registry
May 2024 Strategic Priority Update.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6393,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6393,escribe,ladysmith-archive,public-registry
Proposed Ammnedments to the PRC Fees and Charges.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6394,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6394,escribe,ladysmith-archive,public-registry
Attachment A - Proposed Fees (2024-2027).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6395,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6395,escribe,ladysmith-archive,public-registry
Attachment B - PRC Fees and Charges Policy.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6396,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6396,escribe,ladysmith-archive,public-registry
Attachment C - Regional Comparison.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6397,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6397,escribe,ladysmith-archive,public-registry
Attachment D - 2086 PRC Fees and Charges_Nov21 to Aug23.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6398,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6398,escribe,ladysmith-archive,public-registry
Agenda Package - Committee of the Whole_May14_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6402,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6402,escribe,ladysmith-archive,public-registry
c. 2024.05.01 DRAFT CPAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6428,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6428,escribe,ladysmith-archive,public-registry
2024.05.07 Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6429,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6429,escribe,ladysmith-archive,public-registry
2170_OCP_Amend_Holland_Crk.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6430,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6430,escribe,ladysmith-archive,public-registry
2171_ZBL_Amend_Holland_Crk_CD8.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6431,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6431,escribe,ladysmith-archive,public-registry
2024.05.21 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6432,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6432,escribe,ladysmith-archive,public-registry
2024.05.21 SR DVP 24-02 and DP 22-14 670 Farrell Rd.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6433,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6433,escribe,ladysmith-archive,public-registry
Attachment A - Subject Property Map.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6434,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6434,escribe,ladysmith-archive,public-registry
Attachment B - Draft DVP 3090-24-02.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6435,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6435,escribe,ladysmith-archive,public-registry
Attachment C - Draft DP 3060-22-14.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6436,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6436,escribe,ladysmith-archive,public-registry
Attachment D - Conceptual Renderings.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6437,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6437,escribe,ladysmith-archive,public-registry
Attachment E - Site Sections.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6438,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6438,escribe,ladysmith-archive,public-registry
Attachment F - Applicant Letter of Rationale.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6439,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6439,escribe,ladysmith-archive,public-registry
Attachment G - Review of DPA Guidlines.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6440,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6440,escribe,ladysmith-archive,public-registry
2024.05.14 Special Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6441,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6441,escribe,ladysmith-archive,public-registry
"Committee of the Whole Recommendations to Council May 21, 2024.pdf",https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6442,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6442,escribe,ladysmith-archive,public-registry
2024.05.14 CoW Minutes for review.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6443,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6443,escribe,ladysmith-archive,public-registry
FNHA_Indigenous People's Day 2024 - Agenda (draft).pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6444,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6444,escribe,ladysmith-archive,public-registry
2024.05.21 AccessAbility Proclamation.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6445,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6445,escribe,ladysmith-archive,public-registry
Agenda Package - Council Meeting_May21_2024.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6449,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6449,escribe,ladysmith-archive,public-registry
2024.05.21 Council Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6450,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6450,escribe,ladysmith-archive,public-registry
2024.05.15 PRCAC Minutes.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6451,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6451,escribe,ladysmith-archive,public-registry
2024.06.04 Bylaw Status Sheet.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6452,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6452,escribe,ladysmith-archive,public-registry
Roberts Street Watermain Tender.pdf,https://pub-ladysmith.escribemeetings.com/FileStream.ashx?DocumentId=6453,Town of Ladysmith,,Index record for ladysmith escribe document identifier 6453,escribe,ladysmith-archive,public-registry
